egid,gkat,gklas,status,street,zip,city,description,building_type,coordinate_lat,coordinate_lon,area,volume,url
160009929,1020,1110,Existing,Oberhus 12,6023,Rothenburg,,RESIDENTIAL,2663214.329,1216719.484,171,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=160009929_0&time=None&lang=de&topic=ech
191905406,1060,1242,In construction,Gimmermee 10c.1,6023,Rothenburg,Veloraum,NON_RESIDENTIAL,2662343.818,1216589.237,11,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191905406_0&time=None&lang=de&topic=ech
502292880,1060,1274,Existing,Mittlerhomel 4.1,6206,Neuenkirch,Spycher,NON_RESIDENTIAL,2656019.589,1216865.088,20,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=502292880_0&time=None&lang=de&topic=ech
190244128,1020,1110,Existing,Neumoosstrasse 3b,6023,Rothenburg,,RESIDENTIAL,2663748.967,1216888.684,75,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=190244128_0&time=None&lang=de&topic=ech
502292618,1060,1276,Existing,Willistatt 5.3,6206,Neuenkirch,Pferdestall,AGRICULTURAL,2656113.968,1217490.93,188,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=502292618_0&time=None&lang=de&topic=ech
195232,1020,1110,Existing,Schürstrasse 18,6020,Emmen,,RESIDENTIAL,2663224.209,1215509.849,56,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=195232_0&time=None&lang=de&topic=ech
2055816,1020,1122,Existing,Fläckehof 22,6023,Rothenburg,Wohnhaus,RESIDENTIAL,2662932.134,1216107.179,340,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=2055816_0&time=None&lang=de&topic=ech
191990942,1020,1122,Project,Eschenmatte 44,6023,Rothenburg,Mehrfamilienhaus,RESIDENTIAL,2662385.0,1216173.0,340,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191990942_0&time=None&lang=de&topic=ech
191950721,1060,1274,Existing,Schürlimatt 8.1,6206,Neuenkirch,Hühnerhaus,NON_RESIDENTIAL,2659508.299,1216387.539,7,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191950721_0&time=None&lang=de&topic=ech
190244651,1020,1122,Existing,Schulhausstrasse 4,6206,Neuenkirch,,RESIDENTIAL,2657953.553,1216847.96,362,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=190244651_0&time=None&lang=de&topic=ech
223446,1020,1121,Existing,Eggstrasse 12,6206,Neuenkirch,,RESIDENTIAL,2657453.945,1216990.397,159,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223446_0&time=None&lang=de&topic=ech
223368,1020,1110,Existing,Haldenweid 6,6206,Neuenkirch,,RESIDENTIAL,2657829.987,1216629.323,150,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223368_0&time=None&lang=de&topic=ech
195078,1020,1110,Existing,Kapfweid 5,6020,Emmen,,RESIDENTIAL,2663645.664,1215676.616,138,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=195078_0&time=None&lang=de&topic=ech
190618568,1020,1110,Existing,Rippertschwandstrasse 3,6206,Neuenkirch,,RESIDENTIAL,2659510.023,1216322.294,182,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=190618568_0&time=None&lang=de&topic=ech
223860,1030,1121,Existing,Rippertschwand 6,6206,Neuenkirch,,RESIDENTIAL,2659477.01,1216715.811,171,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223860_0&time=None&lang=de&topic=ech
190255088,1020,1110,Existing,Im Grünen 13,6206,Neuenkirch,,RESIDENTIAL,2658055.323,1217102.403,186,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=190255088_0&time=None&lang=de&topic=ech
190242970,1020,1122,Existing,Neugüetliweg 4,6023,Rothenburg,,RESIDENTIAL,2662984.396,1217094.544,403,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=190242970_0&time=None&lang=de&topic=ech
191905386,1060,1242,Existing,Gimmermee 6c.1,6023,Rothenburg,Veloraum,NON_RESIDENTIAL,2662400.658,1216607.2,11,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191905386_0&time=None&lang=de&topic=ech
502292848,1060,1278,Existing,Niederhomel 3.1,6206,Neuenkirch,Spycher,AGRICULTURAL,2656372.13,1216959.641,27,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=502292848_0&time=None&lang=de&topic=ech
2055826,1020,1110,Existing,Lindauhalde 18,6023,Rothenburg,,RESIDENTIAL,2662878.853,1217171.866,80,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=2055826_0&time=None&lang=de&topic=ech
502292755,1060,1274,Existing,Sellenboden 7.1,6206,Neuenkirch,Gartenhaus,NON_RESIDENTIAL,2658496.263,1217110.316,16,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=502292755_0&time=None&lang=de&topic=ech
190592488,1020,1121,Existing,Fläckepark 16a,6023,Rothenburg,,RESIDENTIAL,2662790.032,1216112.799,141,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=190592488_0&time=None&lang=de&topic=ech
195047,1020,1110,Existing,Im Hubel 4,6020,Emmen,,RESIDENTIAL,2663430.367,1215470.552,82,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=195047_0&time=None&lang=de&topic=ech
191613754,1020,1122,Existing,Bertiswilhöhe 1,6023,Rothenburg,Mehrfamilienhaus,RESIDENTIAL,2662529.467,1217301.915,229,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191613754_0&time=None&lang=de&topic=ech
191911286,1060,1252,Existing,Hasenmoosstrasse 53.21,6023,Rothenburg,Ethanoltank,NON_RESIDENTIAL,2660613.155,1217134.126,108,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191911286_0&time=None&lang=de&topic=ech
191001750,1030,1122,Existing,Surseestrasse 4,6206,Neuenkirch,,RESIDENTIAL,2658031.396,1216907.77,909,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191001750_0&time=None&lang=de&topic=ech
502292727,1060,1274,Existing,Sonnhalde 21.1,6206,Neuenkirch,,NON_RESIDENTIAL,2659054.193,1216601.041,97,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=502292727_0&time=None&lang=de&topic=ech
223525,1020,1122,Existing,Luzernstrasse 17,6206,Neuenkirch,,RESIDENTIAL,2658278.911,1216643.525,182,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223525_0&time=None&lang=de&topic=ech
191960674,1060,1230,Existing,Station-Ost 1.1,6023,Rothenburg,Verkaufscontainer,NON_RESIDENTIAL,2661713.0,1215589.0,18,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191960674_0&time=None&lang=de&topic=ech
3035785,1020,1110,Existing,Krauerhusmatte 20,6206,Neuenkirch,,RESIDENTIAL,2657652.589,1217274.278,69,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=3035785_0&time=None&lang=de&topic=ech
200309,1040,,Existing,Hasenmoosstrasse 30,6023,Rothenburg,,RESIDENTIAL,2660951.303,1216266.936,3652,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=200309_0&time=None&lang=de&topic=ech
160004686,1020,1122,Existing,Lindau 3,6023,Rothenburg,,RESIDENTIAL,2662912.673,1217119.979,402,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=160004686_0&time=None&lang=de&topic=ech
199571,1020,1110,Existing,Stationsstrasse 71,6023,Rothenburg,,RESIDENTIAL,2662246.916,1216347.574,123,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=199571_0&time=None&lang=de&topic=ech
223835,1030,1110,Existing,Neuhus 3,6206,Neuenkirch,,RESIDENTIAL,2658978.71,1217308.085,1084,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223835_0&time=None&lang=de&topic=ech
191993479,1020,,Project,Sonneland ,6206,Neuenkirch,3er Reiheneinfamilienhaus,RESIDENTIAL,2657610.0,1217135.625,,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191993479_0&time=None&lang=de&topic=ech
160009923,1020,1110,Existing,Oberhus 31,6023,Rothenburg,,RESIDENTIAL,2663264.207,1216630.464,133,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=160009923_0&time=None&lang=de&topic=ech
223641,1020,1110,Existing,Sonnhalde 16,6206,Neuenkirch,,RESIDENTIAL,2659141.166,1216594.29,126,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223641_0&time=None&lang=de&topic=ech
200258,1020,1122,Existing,Rüeckringenstrasse 12,6023,Rothenburg,,RESIDENTIAL,2663487.959,1216446.817,238,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=200258_0&time=None&lang=de&topic=ech
190253728,1020,1110,Existing,Sonneland 17,6206,Neuenkirch,,RESIDENTIAL,2657574.691,1217019.888,90,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=190253728_0&time=None&lang=de&topic=ech
191291431,1020,1121,Existing,Auf Nällen 11,6206,Neuenkirch,,RESIDENTIAL,2658015.443,1216395.508,194,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191291431_0&time=None&lang=de&topic=ech
223554,1040,,Existing,Surseestrasse 25,6206,Neuenkirch,,RESIDENTIAL,2657859.763,1217254.435,311,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223554_0&time=None&lang=de&topic=ech
224129,1020,1121,Existing,Neurüti 8,6016,Neuenkirch,,RESIDENTIAL,2657254.327,1215406.681,77,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=224129_0&time=None&lang=de&topic=ech
2055713,1020,1110,Existing,Fläckehof 44,6023,Rothenburg,,RESIDENTIAL,2662836.603,1216074.978,68,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=2055713_0&time=None&lang=de&topic=ech
3082057,1020,1110,Existing,Kapfweid 21,6020,Emmen,,RESIDENTIAL,2663575.527,1215584.993,143,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=3082057_0&time=None&lang=de&topic=ech
190643152,1060,1242,Existing,Hohrütistrasse 25.1,6020,Emmen,Einstellhalle,NON_RESIDENTIAL,2663191.112,1215239.885,549,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=190643152_0&time=None&lang=de&topic=ech
191790619,1060,1271,Existing,Rippertschwand 12.7,6206,Neuenkirch,Unterstand,AGRICULTURAL,2659370.858,1216789.614,54,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191790619_0&time=None&lang=de&topic=ech
223732,1020,1122,Existing,Weiherhüsli 12,6206,Neuenkirch,,RESIDENTIAL,2659438.231,1215982.443,290,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223732_0&time=None&lang=de&topic=ech
190842429,1060,1252,Existing,Hasenmoosstrasse 13.1,6023,Rothenburg,LKW Unterstand,NON_RESIDENTIAL,2661213.809,1215640.54,2207,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=190842429_0&time=None&lang=de&topic=ech
502292829,1060,1278,Existing,Paradies 2.2,6206,Neuenkirch,Remise,AGRICULTURAL,2658681.427,1217623.033,265,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=502292829_0&time=None&lang=de&topic=ech
199834,1020,1110,Existing,Höchweid 2a,6023,Rothenburg,,RESIDENTIAL,2662982.782,1217311.698,103,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=199834_0&time=None&lang=de&topic=ech
3035772,1020,1110,Existing,Voramstäg 4,6206,Neuenkirch,,RESIDENTIAL,2658225.068,1216482.017,92,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=3035772_0&time=None&lang=de&topic=ech
195139,1030,1121,Existing,Hortensienweg 4,6020,Emmen,,RESIDENTIAL,2663489.303,1215997.652,464,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=195139_0&time=None&lang=de&topic=ech
190032616,1020,1110,Existing,Krauerhusstrasse 20b,6206,Neuenkirch,,RESIDENTIAL,2657628.418,1217254.95,94,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=190032616_0&time=None&lang=de&topic=ech
195138,1020,1110,Existing,Hortensienweg 2,6020,Emmen,,RESIDENTIAL,2663454.176,1215979.343,108,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=195138_0&time=None&lang=de&topic=ech
199657,1020,1110,Existing,Hermolingenstrasse 15,6023,Rothenburg,,RESIDENTIAL,2662639.613,1216276.354,145,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=199657_0&time=None&lang=de&topic=ech
200342,1020,1121,Existing,Huoben 4,6023,Rothenburg,,RESIDENTIAL,2662249.994,1215492.577,142,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=200342_0&time=None&lang=de&topic=ech
3082703,1020,1110,Existing,Huobenfangstrasse 20a,6023,Rothenburg,,RESIDENTIAL,2662745.369,1216293.538,78,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=3082703_0&time=None&lang=de&topic=ech
502292807,1060,1278,Existing,Rippertschwand 6.8,6206,Neuenkirch,Unterstand,AGRICULTURAL,2659916.763,1216588.016,46,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=502292807_0&time=None&lang=de&topic=ech
199807,1020,1110,Existing,Mauritiusring 17,6023,Rothenburg,,RESIDENTIAL,2662332.637,1216798.827,107,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=199807_0&time=None&lang=de&topic=ech
199663,1020,1110,Existing,Burgstrasse 7,6023,Rothenburg,,RESIDENTIAL,2662952.952,1216336.213,100,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=199663_0&time=None&lang=de&topic=ech
3082063,1020,1110,Existing,Ober-Kapf 8c,6020,Emmen,,RESIDENTIAL,2663380.059,1215537.108,62,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=3082063_0&time=None&lang=de&topic=ech
195152,1020,1122,Existing,Kapfweg 3a,6020,Emmen,,RESIDENTIAL,2663439.027,1215836.755,164,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=195152_0&time=None&lang=de&topic=ech
502292753,1060,1278,Existing,Sellenboden 9.3,6206,Neuenkirch,Maschinenschopf,AGRICULTURAL,2658580.548,1217128.315,148,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=502292753_0&time=None&lang=de&topic=ech
191884906,1060,1271,Existing,Schlag 2.3,6023,Rothenburg,Hühnerstall,AGRICULTURAL,2660673.462,1215650.603,15,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191884906_0&time=None&lang=de&topic=ech
190209829,1020,1110,Existing,Willistattstrasse 1a,6206,Neuenkirch,,RESIDENTIAL,2657840.236,1216725.438,138,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=190209829_0&time=None&lang=de&topic=ech
191390110,1060,1251,Existing,Sonnmatthof 9,6023,Rothenburg,Gewerbegebäude,NON_RESIDENTIAL,2660936.086,1215740.556,1334,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191390110_0&time=None&lang=de&topic=ech
2067489,1020,1110,Existing,Sonnmattstrand 1,6206,Neuenkirch,,RESIDENTIAL,2659347.816,1216481.27,83,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=2067489_0&time=None&lang=de&topic=ech
223449,1020,1110,Existing,Eggstrasse 6,6206,Neuenkirch,,RESIDENTIAL,2657491.553,1216922.982,141,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223449_0&time=None&lang=de&topic=ech
190443789,1060,1242,Existing,Lohrenhöhe 27.1,6020,Emmen,Carport,NON_RESIDENTIAL,2661163.198,1215098.396,17,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=190443789_0&time=None&lang=de&topic=ech
160011357,1060,1261,Existing,Lippenrütiweg 3,6206,Neuenkirch,Pfadihaus,NON_RESIDENTIAL,2657268.356,1217955.081,233,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=160011357_0&time=None&lang=de&topic=ech
190428028,1020,1122,Existing,Waldeggstrasse 8,6020,Emmen,,RESIDENTIAL,2663345.757,1215141.398,317,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=190428028_0&time=None&lang=de&topic=ech
195025,1020,1122,Existing,Hohrütistrasse 39,6020,Emmen,,RESIDENTIAL,2663118.26,1215193.528,307,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=195025_0&time=None&lang=de&topic=ech
502292638,1060,1252,Existing,Weiherhüsli 9.7,6206,Neuenkirch,Silo,NON_RESIDENTIAL,2659473.372,1216143.333,13,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=502292638_0&time=None&lang=de&topic=ech
195241,1020,1110,Existing,Schürstrasse 36,6020,Emmen,,RESIDENTIAL,2663229.544,1215554.384,57,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=195241_0&time=None&lang=de&topic=ech
223392,1020,1121,Existing,Schönegghöhe 1,6206,Neuenkirch,,RESIDENTIAL,2657595.729,1216707.962,135,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223392_0&time=None&lang=de&topic=ech
191948581,1060,1242,Existing,Buzibachstrasse 20.1,6023,Rothenburg,Velounterstand,NON_RESIDENTIAL,2661969.0,1215850.0,11,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191948581_0&time=None&lang=de&topic=ech
2067468,1020,1122,Existing,Surseestrasse 15,6206,Neuenkirch,,RESIDENTIAL,2657929.126,1217089.023,389,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=2067468_0&time=None&lang=de&topic=ech
191849453,1060,1271,Existing,Weiherhüsli 9.6,6206,Neuenkirch,Liegehalle,AGRICULTURAL,2659503.759,1216164.003,169,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191849453_0&time=None&lang=de&topic=ech
223494,1040,,Existing,Surseestrasse 10,6206,Neuenkirch,,RESIDENTIAL,2658007.328,1216977.544,100,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223494_0&time=None&lang=de&topic=ech
2055274,1060,,Existing,Stationsstrasse 9,6023,Rothenburg,,NON_RESIDENTIAL,2663038.502,1216211.158,538,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=2055274_0&time=None&lang=de&topic=ech
199616,1020,1110,Existing,Hermolingenhalde 2,6023,Rothenburg,,RESIDENTIAL,2662675.471,1216337.627,116,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=199616_0&time=None&lang=de&topic=ech
2384222,1020,1110,Existing,Ober-Kapf 6c,6020,Emmen,,RESIDENTIAL,2663385.131,1215563.547,62,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=2384222_0&time=None&lang=de&topic=ech
160003185,1020,1122,Existing,Konstanz 3,6023,Rothenburg,,RESIDENTIAL,2663235.387,1216390.838,456,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=160003185_0&time=None&lang=de&topic=ech
200054,1020,1110,Existing,Lindenfels 17b,6023,Rothenburg,,RESIDENTIAL,2663671.266,1216718.044,95,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=200054_0&time=None&lang=de&topic=ech
502292976,1060,1276,Existing,Kirchmattstrasse 12.2,6206,Neuenkirch,Scheune,AGRICULTURAL,2658261.785,1216800.765,989,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=502292976_0&time=None&lang=de&topic=ech
199919,1020,1110,Existing,Oberchärns 11b,6023,Rothenburg,,RESIDENTIAL,2663134.751,1217336.06,111,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=199919_0&time=None&lang=de&topic=ech
191694613,1020,1122,Existing,Eschenmatte 39,6023,Rothenburg,Mehrfamilienhaus,RESIDENTIAL,2662378.69,1216212.976,197,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191694613_0&time=None&lang=de&topic=ech
160013947,1020,1122,Existing,Ober-Kapf 5,6020,Emmen,,RESIDENTIAL,2663478.48,1215640.314,351,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=160013947_0&time=None&lang=de&topic=ech
199851,1020,1110,Existing,Höchweid 15,6023,Rothenburg,,RESIDENTIAL,2662883.359,1217350.102,88,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=199851_0&time=None&lang=de&topic=ech
502292738,1060,1242,Existing,Sonnhalde 11.1,6206,Neuenkirch,Auto-Unterstand mit Abstellraum,NON_RESIDENTIAL,2659137.193,1216542.472,21,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=502292738_0&time=None&lang=de&topic=ech
502292725,1060,1274,Existing,Sonnhalde 23.2,6206,Neuenkirch,Gartenhaus,NON_RESIDENTIAL,2659057.316,1216607.973,7,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=502292725_0&time=None&lang=de&topic=ech
502293014,1060,1276,Existing,Hungerbühl 2.1,6206,Neuenkirch,Hundehaus,AGRICULTURAL,2659739.815,1217787.747,29,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=502293014_0&time=None&lang=de&topic=ech
195278,1020,1122,Existing,Ober-Riffig 9,6020,Emmen,,RESIDENTIAL,2662559.079,1215035.954,208,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=195278_0&time=None&lang=de&topic=ech
194980,1020,1121,Existing,Rothenburgstrasse 28,6020,Emmen,,RESIDENTIAL,2663318.0,1215198.0,91,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=194980_0&time=None&lang=de&topic=ech
502292787,1060,1276,Existing,Rossweid 1.2,6206,Neuenkirch,Hühnerhaus,AGRICULTURAL,2656708.08,1215687.29,71,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=502292787_0&time=None&lang=de&topic=ech
223832,1030,1122,Existing,Verenamatt 2,6206,Neuenkirch,,RESIDENTIAL,2658579.86,1217177.922,149,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223832_0&time=None&lang=de&topic=ech
223666,1020,1110,Existing,Sonnmattstrand 10,6206,Neuenkirch,,RESIDENTIAL,2659284.915,1216418.426,141,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223666_0&time=None&lang=de&topic=ech
190101781,1060,,Existing,Zoostrasse ,6023,Rothenburg,Zoo,NON_RESIDENTIAL,2662588.954,1217661.5,159,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=190101781_0&time=None&lang=de&topic=ech
2067472,1020,1110,Existing,Klosterhöflirain 8b,6206,Neuenkirch,NORD,RESIDENTIAL,2657493.007,1216756.053,86,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=2067472_0&time=None&lang=de&topic=ech
199678,1020,1110,Existing,Stationsstrasse 16a,6023,Rothenburg,,RESIDENTIAL,2662993.044,1216267.151,111,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=199678_0&time=None&lang=de&topic=ech
191488040,1060,1251,Existing,Hasenmoosstrasse 58,6023,Rothenburg,Recyclinghalle,NON_RESIDENTIAL,2660757.773,1217232.533,1755,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191488040_0&time=None&lang=de&topic=ech
191739982,1020,1110,Existing,Kapfweid 20,6020,Emmen,Einfamilienhaus,RESIDENTIAL,2663532.595,1215557.095,119,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191739982_0&time=None&lang=de&topic=ech
2055740,1020,1110,Existing,Eschenmatte 18,6023,Rothenburg,,RESIDENTIAL,2662245.871,1216272.753,93,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=2055740_0&time=None&lang=de&topic=ech
191961211,1060,1271,Existing,Holderhus 4.2,6206,Neuenkirch,Scheune,AGRICULTURAL,2657153.594,1216859.422,703,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191961211_0&time=None&lang=de&topic=ech
223774,1020,1121,Existing,Ausserhomel 5,6206,Neuenkirch,,RESIDENTIAL,2656058.999,1216199.505,128,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223774_0&time=None&lang=de&topic=ech
